fid,latitude,longitude,year
52454.5,19.1186261,73.2781946,2025
40320.0,19.1189327,73.6664261,2025
40888.0,19.11899849,73.66412369,2025
40322.0,19.1192623,73.6661457,2025
40889.0,19.11956436,73.66666184,2025
40323.0,19.1196301,73.6661706,2025
40887.0,19.1197687,73.666295,2025
40452.0,19.11998119,73.6668599,2025
40892.0,19.12033869,73.66729428,2025
39385.0,19.12060243,73.79423613,2024
40891.0,19.1206163,73.6676832,2025
39384.0,19.12063553,73.79428608,2024
37386.5,19.1213677,76.7042491,2024
39777.0,19.12169417,73.7945341,2024
38466.0,19.1223381,76.5836795,2025
30504.0,19.1224326,77.4058244,2025
53434.0,19.1246619,73.2791718,2025
53435.0,19.1246654,73.2791651,2025
5749.0,19.1247018,75.5587833,2024
534.0,19.12512833,75.02263333,2025
492.0,19.1256249,74.9082718,2024
1482.0,19.1257469,74.9097333,2025
535.0,19.12632167,75.02246,2025
40052.0,19.1268609,73.7016283,2025
902.0,19.12793333,75.02205167,2025
5172.0,19.1281172,75.39067449,2024
2262.0,19.1283072,75.1340453,2024
2260.0,19.1283245,75.1339292,2025
2261.0,19.12864919,75.12670912,2024
1181.0,19.1288102,74.9769502,2025
38829.0,19.1288306,74.1935356,2024
910.0,19.12925833,75.02132833,2025
37270.0,19.1295265,76.51288576,2024
2333.0,19.1300909,75.2433483,2025
2331.0,19.1302098,75.2448068,2025
39851.0,19.1302399,73.792215,2024
38233.0,19.1308747,76.5895018,2025
38129.0,19.1309228,76.5895708,2025
38128.0,19.1309809,76.5893656,2025
38018.0,19.1310078,76.5893689,2025
38424.0,19.1316022,76.5908981,2025
38422.0,19.1316022,76.5908981,2025
38246.0,19.1316955,76.5906467,2025
905.0,19.132175,75.01616,2025
900.0,19.13233833,75.016285,2025
37688.0,19.1328127,77.0803697,2024
2263.0,19.132936,75.1405395,2025
2368.0,19.1338535,75.4149886,2025
1483.0,19.134236,74.30816393,2025
641.0,19.13502248,74.31407424,2025
1506.0,19.13527371,74.31414916,2025
37541.5,19.1370872,76.298775,2024
37299.0,19.137358,76.2879162,2024
37295.0,19.1374127,76.2886401,2024
6776.0,19.13805333,76.210625,2025
6671.0,19.1381201,76.2106561,2025
6650.0,19.1381229,76.2106637,2025
6634.0,19.1381246,76.2106557,2025
6653.0,19.1381273,76.2106607,2025
6635.0,19.1381274,76.2106644,2025
6128.0,19.1381274,76.2106657,2025
6652.0,19.1381275,76.2106632,2025
6659.0,19.1381275,76.2106667,2025
6634.0,19.1381276,76.2106578,2025
6641.0,19.1381277,76.2106621,2025
6629.0,19.1381277,76.2106674,2025
5587.0,19.1381279,76.2106678,2025
6661.0,19.1381281,76.2106609,2025
6646.0,19.1381289,76.2106612,2025
6127.5,19.1381293,76.2106645,2025
7029.0,19.138146,76.21066094,2025
7028.0,19.1381912,76.2106998,2025
1785.0,19.1382852,74.5783654,2025
38550.0,19.1390058,76.9374786,2025
38147.0,19.1393463,76.816052,2025
1057.0,19.1400763,74.5021987,2024
1144.0,19.14128217,74.29592657,2025
622.0,19.14129063,74.29573569,2025
1149.0,19.14202456,74.29536166,2025
53368.0,19.142274,73.1653846,2025
30097.5,19.1424073,77.6962335,2025
2204.5,19.1431325,74.6607195,2025
37333.0,19.1433903,77.1731402,2024
38423.0,19.1433961,76.5435848,2025
38425.0,19.1433961,76.5435848,2025
1821.0,19.1437854,74.7624175,2025
1811.0,19.1437854,74.7624175,2025
38235.0,19.1437869,76.5439461,2025
38126.5,19.1437869,76.5439461,2025
38232.0,19.1437869,76.5439461,2025
52347.0,19.1440501,73.3349466,2025
37343.0,19.14534167,76.40591167,2024
37342.0,19.14540167,76.40594667,2024
37236.0,19.14543,76.405895,2024
37444.0,19.14548,76.40603667,2024
37796.0,19.14548167,76.40579,2024
37341.0,19.14551167,76.40601667,2024
37798.0,19.14552167,76.40599,2024
52431.0,19.1456133,73.4125317,2025
37735.0,19.14562,76.4062,2024
30180.0,19.1456479,77.6830286,2025
37344.0,19.14574667,76.40619833,2024
52572.0,19.1461333,73.4114883,2025
37337.0,19.14648333,76.40446833,2024
37335.0,19.14652667,76.40440167,2024
37339.0,19.14655833,76.40466667,2024
37296.0,19.146565,76.404675,2024
52572.0,19.146605,73.4113633,2025
949.0,19.14671833,75.01755333,2025
39620.0,19.1467613,73.69640172,2025
566.0,19.14716333,75.01789667,2025
38310.0,19.147999,76.5959583,2025
52455.0,19.1487617,73.4198533,2025
802.0,19.14888011,74.98185606,2025
2213.0,19.14913208,74.98238485,2025
2211.0,19.14916215,74.98324777,2025
2330.0,19.1492007,75.0744381,2024
53339.0,19.1495005,73.1307876,2025
53323.0,19.149502,73.1307898,2025
53333.0,19.1495057,73.1307875,2025
52706.0,19.1495095,73.1307823,2025
52747.0,19.1495125,73.1308051,2025
52897.5,19.1495131,73.1307881,2025
52695.0,19.1495136,73.13079,2025
39612.0,19.15172875,73.68765235,2025
39614.0,19.15177703,73.68769526,2025
37530.0,19.1530363,77.1238873,2024
564.0,19.15587667,75.01569667,2025
2365.0,19.1559356,74.2804692,2024
2369.0,19.1559356,74.2804692,2025
2216.0,19.15689916,74.97439031,2025
2212.0,19.1573286,74.97392234,2025
30232.0,19.15754538,77.6881726,2025
30128.0,19.1575454,77.6881726,2025
1745.0,19.1578032,75.0426789,2025
2215.0,19.15793764,74.99215943,2025
804.0,19.15794209,74.99322389,2025
2214.0,19.158791,74.99333,2025
803.0,19.15913724,74.99417434,2025
92.0,19.1591476,74.3713932,2024
1474.0,19.1599165,74.9059614,2025
37597.5,19.1603963,76.7699003,2024
37425.0,19.1603963,76.7699003,2024
1943.0,19.1610646,75.0733431,2025
39529.0,19.16262333,73.58448333,2025
39649.0,19.16293333,73.58479333,2025
39650.0,19.16483,73.58552167,2025
39651.0,19.16506667,73.58533167,2025
37299.0,19.1651835,76.2951555,2024
39530.0,19.165545,73.584805,2025
39652.0,19.16557,73.58482167,2025
6564.0,19.1657827,75.9940348,2025
40586.0,19.1663717,74.24016,2025
37533.0,19.166712,77.064901,2024
38614.0,19.1668404,76.5898191,2025
2371.0,19.1677256,74.6819421,2025
37534.5,19.1680369,77.0886429,2024
37688.0,19.1680625,77.0890026,2024
2230.0,19.1681272,74.9707411,2025
40360.0,19.1685791,74.2804692,2024
40779.0,19.169167,73.6807868,2025
40780.0,19.1692643,73.6807366,2025
150.0,19.1699253,74.9744058,2024
14.0,19.170691,74.3669948,2024
53375.0,19.17085,73.1517404,2025
238.0,19.1712201,74.3772577,2024
38140.0,19.1713805,76.7756702,2025
6531.0,19.1717153,75.4384501,2025
39076.0,19.1718428,74.1201421,2024
39060.0,19.1718428,74.1201421,2024
6541.0,19.1718731,75.4384514,2025
39669.0,19.17255667,73.56746,2025
39666.0,19.17269167,73.56761167,2025
1161.0,19.1727185,75.4283046,2025
39660.0,19.17274833,73.56776333,2025
39664.0,19.17283333,73.567905,2025
6533.0,19.1730632,75.4605082,2025
5611.0,19.1733804,75.4289991,2025
6526.0,19.1734287,75.4290239,2025
6525.0,19.1736504,75.4291797,2025
40641.0,19.1736575,74.2393918,2025
6524.0,19.1736916,75.4289438,2025
40139.0,19.1742273,74.2500288,2025
39665.0,19.17428,73.567315,2025
39668.0,19.17539667,73.566405,2025
39663.0,19.17557333,73.560185,2025
52255.0,19.17564667,73.45359667,2023
37826.0,19.1758842,76.5497262,2024
37828.0,19.175911,76.5500875,2024
30304.0,19.17622667,77.185025,2025
39351.0,19.17643667,73.56824667,2025
39658.0,19.17649333,73.56837833,2025
37939.0,19.176505,76.5482812,2025
52248.0,19.17718333,73.44046167,2023
37536.0,19.1773428,77.1530101,2024
37563.0,19.1775892,76.5334688,2024
1941.0,19.1778194,75.0700579,2025
53474.0,19.17807833,73.35369167,2025
37340.0,19.1783826,76.5392495,2024
53355.0,19.17850333,73.35325,2025
37528.5,19.1785333,77.14638,2024
53350.0,19.1785487,73.3531057,2025
53335.0,19.1785883,73.35317,2025
53369.0,19.178605,73.35271833,2025
53346.0,19.1786074,73.3531257,2025
53082.0,19.17871833,73.35286833,2025
53345.0,19.178755,73.35289,2025
53081.0,19.1788483,73.3528267,2025
53344.0,19.178895,73.35314667,2025
2277.0,19.17904479,74.33163479,2024
1192.0,19.1790885,74.9806025,2025
6323.0,19.1792356,75.4436622,2025
37725.0,19.1793021,76.6205123,2024
53570.0,19.17977667,73.32882333,2025
37733.0,19.1805124,76.534332,2024
6319.0,19.1805548,75.4436781,2025
37448.0,19.1805655,77.157324,2024
6520.0,19.1824481,75.4447317,2025
30305.0,19.18283167,77.19238333,2025
30303.0,19.182875,77.192345,2025
30306.0,19.18292,77.19247667,2025
6517.0,19.1832831,75.4447242,2025
6521.0,19.1832864,75.4448878,2025
5612.0,19.1833041,75.4448009,2025
6534.0,19.1833428,75.4447852,2025
6518.0,19.1834126,75.444192,2025
6519.0,19.1834316,75.4441745,2025
6318.0,19.1834344,75.4431731,2025
40117.0,19.18352333,73.62996333,2025
39082.0,19.1864476,74.0893082,2024
40133.0,19.18751595,74.23327059,2025
30126.0,19.18772167,77.52452333,2025
1190.0,19.189123,74.9972605,2025
5254.0,19.18950888,76.29248072,2024
158.0,19.1896857,74.9787056,2024
5215.0,19.1908262,76.1970295,2024
38863.0,19.19085667,73.899115,2024
39999.0,19.1909385,74.0951817,2025
37728.0,19.1911391,76.6082359,2024
38109.0,19.19155667,76.56222667,2025
6939.0,19.1915708,75.7936493,2025
38108.0,19.19162667,76.56218333,2025
38117.0,19.19163833,76.562205,2025
37732.0,19.1921467,76.5432235,2024
37830.0,19.1921467,76.5432235,2024
6388.0,19.1924746,76.1187672,2025
37614.0,19.1927098,77.0307189,2024
37630.5,19.1927098,77.0307189,2024
6383.0,19.1927401,76.1459467,2025
6269.0,19.1929663,75.7929227,2025
5232.5,19.1929772,76.1205794,2024
2.0,19.194345,74.83218667,2024
2236.0,19.1950074,74.9586875,2025
37724.5,19.1951948,76.5941527,2024
30006.5,19.1957505,77.6659607,2025
992.0,19.1968144,74.9543041,2025
139.0,19.1976263,74.3999112,2024
38861.0,19.197815,73.891665,2024
38799.0,19.19788167,73.89176667,2024
100.0,19.1983749,74.8476061,2024
37676.0,19.19865,76.75309,2024
38000.0,19.19865667,76.54447833,2025
37677.0,19.19875167,76.75312167,2024
37678.0,19.19875667,76.75312333,2024
37785.0,19.19878333,76.75312167,2024
1586.0,19.1988025,75.0013024,2025
38116.0,19.1988457,76.7129084,2025
40014.0,19.20114274,74.27463868,2025
40013.0,19.20122777,74.27467239,2025
39091.5,19.201263,74.1098647,2024
40967.0,19.2015754,74.1139607,2025
40962.0,19.2016073,74.1139018,2025
37730.0,19.2016294,76.38592116,2024
40965.0,19.2016871,74.1140623,2025
40963.0,19.2017078,74.1144253,2025
40638.0,19.2017095,74.11429,2025
40637.0,19.2017461,74.1141658,2025
40639.0,19.2017599,74.1140386,2025
2226.0,19.201789,74.9488248,2025
40965.0,19.2017985,74.1140256,2025
40134.0,19.20188541,74.28130942,2025
37787.5,19.20198625,76.3818097,2024
37391.0,19.20203813,76.38186272,2024
37302.0,19.20220249,76.38194125,2024
40805.0,19.2028876,74.2184828,2024
38862.0,19.20298667,73.88791167,2024
40144.0,19.2032939,74.2478281,2025
39821.0,19.20337123,74.25151138,2025
6935.0,19.2036042,75.7896532,2025
188.0,19.20384,74.3776083,2024
40219.0,19.20409197,74.25149326,2025
39719.5,19.20412646,74.27635147,2025
1330.0,19.2042873,75.1977641,2024
37934.0,19.2049863,77.0954768,2025
40212.0,19.20503954,74.25770717,2025
235.0,19.2058596,74.3849546,2024
39958.0,19.20641725,74.24897219,2025
39407.0,19.20666191,74.25150734,2025
30268.0,19.2073399,77.6752658,2025
39634.0,19.20739562,74.23440469,2025
39954.0,19.20763869,74.24879827,2025
2232.0,19.2081899,74.9908285,2025
2274.0,19.2083339,74.9448065,2025
39344.0,19.20855087,74.25138474,2025
124.0,19.2087714,74.3893526,2024
38066.0,19.2090089,76.8874091,2025
38323.0,19.2090089,76.8874091,2025
52405.0,19.20914,73.30456833,2025
52323.0,19.20918833,73.30489333,2025
52404.0,19.20919667,73.30459667,2025
52414.0,19.209225,73.30486833,2025
52403.0,19.209235,73.30465,2025
52406.0,19.209235,73.30486333,2025
52407.0,19.20932833,73.30484667,2025
52408.0,19.20934333,73.30482,2025
52412.0,19.20935667,73.30480167,2025
52401.0,19.209385,73.30477,2025
52402.0,19.20941,73.30483833,2025
52409.0,19.20945667,73.3048,2025
52411.0,19.20950667,73.30478167,2025
52322.0,19.209595,73.30494667,2025
52413.0,19.20965333,73.30516833,2025
52324.0,19.20971167,73.30517,2025
52410.0,19.20971333,73.30493167,2025
52400.0,19.20975167,73.30492167,2025
52398.0,19.20979333,73.30493167,2025
52399.0,19.20981667,73.30491667,2025
52397.0,19.21011167,73.30234333,2025
53768.0,19.2101838,73.5292825,2025
53767.0,19.2101944,73.5292959,2025
53769.0,19.2102186,73.5290222,2025
52396.0,19.21023667,73.30253,2025
30188.5,19.2103349,77.6763394,2025
52355.0,19.210355,73.30766667,2025
1604.0,19.2103631,74.9908285,2025
634.0,19.2103631,74.9908285,2025
6942.5,19.2103993,75.8670118,2025
52356.0,19.210445,73.308115,2025
40214.0,19.21166362,74.2540836,2025
1526.0,19.2118119,74.9908285,2025
37350.0,19.212085,76.49810167,2024
37352.0,19.21213333,76.49815667,2024
37354.0,19.21215333,76.49792167,2024
37239.0,19.21216833,76.49809667,2024
37353.0,19.212245,76.49832333,2024
37347.0,19.212255,76.498175,2024
37348.0,19.21231167,76.49817833,2024
37349.0,19.21233833,76.498145,2024
37422.0,19.21238833,76.498165,2024
37346.0,19.212395,76.49808167,2024
1058.0,19.2126243,75.0485201,2025
37763.0,19.21292833,76.49864667,2024
1027.0,19.213831,75.0455995,2025
39816.0,19.21438542,74.25178855,2025
40215.0,19.21462943,74.25156639,2025
40274.0,19.21576331,74.25208768,2025
1875.0,19.216055,75.35595,2025
1585.0,19.2161439,74.9385961,2025
2230.0,19.2165061,74.9385961,2025
39809.0,19.21711175,74.25548109,2025
40213.0,19.21736267,74.25648968,2025
177.0,19.2174622,74.8421232,2024
53765.0,19.2179895,73.5652599,2025
53579.0,19.218554,73.5651665,2025
196.0,19.21861833,74.93816,2024
53766.0,19.2188383,73.5652818,2025
37710.0,19.21893921,77.15688083,2024
38073.0,19.21913167,77.148465,2025
38442.0,19.2191603,77.1481129,2025
38445.0,19.219175,77.14826,2025
38441.0,19.21918333,77.148275,2025
38440.0,19.21920333,77.14833167,2025
38443.0,19.21921,77.14810167,2025
38444.0,19.21936833,77.14851833,2025
240.0,19.2199815,74.4102419,2024
37717.0,19.22116546,77.16923006,2024
18043.0,19.22223372,80.16563099,2024
18041.5,19.22246425,80.16574839,2024
18038.5,19.22267496,80.16610013,2024
18037.0,19.22268563,80.16595921,2024
18029.0,19.22276907,80.16610734,2024
18093.0,19.22278263,80.16620299,2024
18027.0,19.22279761,80.16610683,2024
30046.0,19.2229456,77.6801113,2024
37450.0,19.22315772,77.16221407,2024
248.0,19.223262,74.3772577,2024
190.0,19.2241621,74.809953,2024
37713.0,19.22525158,77.176929,2024
37747.5,19.22560203,77.17633557,2024
37712.0,19.22571347,77.1735112,2024
52517.0,19.22576132,73.52844177,2025
52521.0,19.2260032,73.52848232,2025
793.0,19.2260749,74.6746242,2024
37682.0,19.22650111,77.16205582,2024
37777.0,19.22723841,77.15963982,2024
1881.5,19.22735,75.36268,2025
37623.0,19.2274008,77.0264004,2024
30224.0,19.22760233,77.29532717,2025
30223.0,19.22762677,77.29528022,2025
30222.0,19.22762894,77.29526762,2025
30225.0,19.22763532,77.29531961,2025
37720.0,19.2280346,77.15927202,2024
1262.0,19.228088,75.0733431,2025
2264.5,19.2286479,75.0137017,2024
140.0,19.2290264,74.4186702,2024
29848.0,19.2295824,77.3512857,2024
2306.0,19.2296482,75.0397582,2024
37719.0,19.23055196,77.16621928,2024
18299.5,19.23195878,80.16959687,2024
142.0,19.2327949,74.3996143,2024
30761.0,19.23300281,77.78010073,2025
40809.0,19.2360567,74.2547969,2024
5871.0,19.23621654,75.52963815,2025
5778.0,19.2362286,75.5151135,2025
5876.0,19.2362488,75.5296773,2025
5887.0,19.23628384,75.52966596,2025
37507.5,19.2363357,76.7323895,2024
2339.0,19.2363795,74.3955646,2024
5659.0,19.2363891,75.5295632,2025
6372.0,19.23718612,75.73100266,2025
6445.0,19.23718876,75.72966719,2025
6371.0,19.23719254,75.73100321,2025
5511.0,19.23728516,75.72962743,2025
6444.0,19.23728685,75.72966591,2025
6454.0,19.23730457,75.72967555,2025
6446.0,19.23730877,75.72965406,2025
6447.0,19.23732038,75.72971377,2025
6455.0,19.23733711,75.73090657,2025
6452.0,19.23743159,75.7309999,2025
6373.0,19.23744174,75.73098225,2025
6368.0,19.23746442,75.73092521,2025
6375.0,19.23746873,75.73095586,2025
5515.0,19.23747811,75.7309425,2025
6453.0,19.23758858,75.73090079,2025
6698.0,19.23765,76.31774167,2025
6451.0,19.23771388,75.73101925,2025
6369.0,19.23772473,75.73102691,2025
5878.5,19.23772909,75.5293038,2025
6370.0,19.23773772,75.73093347,2025
5513.0,19.23774379,75.73100977,2025
53741.0,19.2377846,73.3286825,2025
6450.0,19.23778678,75.73063807,2025
6449.0,19.237816,75.73091791,2025
6367.0,19.23782325,75.73091156,2025
5514.0,19.23795004,75.73096371,2025
5512.0,19.23795268,75.73081766,2025
6448.0,19.23797694,75.73115558,2025
5866.0,19.23811034,75.52952218,2025
5878.0,19.2381236,75.5293517,2025
5424.0,19.23812362,75.52935174,2025
6374.0,19.23816542,75.73102308,2025
5881.0,19.23824607,75.52958826,2025
5880.0,19.2382461,75.5295883,2025
5873.0,19.2382768,75.52954485,2025
5872.0,19.23829376,75.52955533,2025
2414.0,19.2384036,74.9276362,2025
5868.0,19.2385135,75.529714,2025
5870.0,19.23851351,75.52971395,2025
5896.0,19.23874316,75.52965857,2025
5655.5,19.23876746,75.52967842,2025
5620.0,19.23962833,76.304015,2025
6740.0,19.24061333,76.31144333,2025
1305.0,19.24079309,74.9779831,2024
53758.0,19.2408411,73.4730341,2025
5621.0,19.240925,76.308075,2025
6696.0,19.24133167,76.308265,2025
6739.0,19.24157167,76.30919833,2025
1257.0,19.2421697,75.0247887,2025
653.0,19.2440201,75.0426789,2025
1525.0,19.2457892,74.4487442,2024
39052.0,19.246115,74.00807667,2024
2270.0,19.2475249,74.8825884,2024
1204.0,19.24846128,75.07565218,2025
18181.0,19.24933581,80.16877658,2024
18170.0,19.24937197,80.16871604,2024
18167.0,19.24937793,80.16875699,2024
18163.0,19.24938108,80.16872685,2024
868.0,19.2494476,74.8823272,2025
18166.0,19.24945278,80.16868618,2024
17609.0,19.24946012,80.16867211,2024
18178.0,19.24946514,80.16872414,2024
18171.0,19.24956484,80.16872187,2024
18177.0,19.2495668,80.16869236,2024
18169.0,19.24957489,80.16872417,2024
18165.0,19.24958575,80.16871306,2024
18179.0,19.24959824,80.1686946,2024
17660.0,19.24966138,80.16846035,2024
2260.0,19.249779,74.8819617,2024
2247.0,19.249779,74.8819617,2025
52314.0,19.2499572,73.3743695,2025
30350.0,19.2499771,77.5010719,2025
30351.0,19.2500643,77.5010441,2025
30309.0,19.2501685,77.5010764,2025
30308.0,19.2502362,77.5010147,2025
2204.0,19.250263,74.3677278,2024
868.0,19.2509267,74.8826926,2025
53123.0,19.25107167,73.51099333,2025
37463.5,19.2536885,76.4557663,2024
2310.0,19.2552652,74.7926173,2024
38248.0,19.2553592,76.5854853,2025
1965.0,19.2555549,75.0463297,2025
38325.0,19.25668662,76.42008071,2024
38044.0,19.25670926,76.42005376,2024
38327.0,19.25679104,76.42006081,2024
2413.0,19.2573333,74.938375,2025
53654.0,19.2600021,73.4287437,2025
53744.0,19.2600021,73.4287437,2025
52359.0,19.260144,73.6254734,2025
52448.0,19.260144,73.6254734,2025
37918.0,19.2605529,76.5818737,2025
2301.0,19.2608386,74.3563646,2024
52578.0,19.2620603,73.2364727,2025
53561.0,19.26241333,73.55104167,2025
21767.0,19.26379013,77.17275238,2025
53002.0,19.2639401,73.5294118,2025
53746.0,19.2644734,73.4296354,2025
52657.0,19.2645179,73.6457105,2025
2399.0,19.26465317,74.8499734,2025
1783.0,19.2646611,74.8499924,2025
1026.0,19.26468333,74.42828667,2024
38013.0,19.26497833,76.44354667,2024
38297.5,19.2651463,76.4532357,2025
38025.0,19.2651463,76.4532357,2025
37970.5,19.2665328,76.8214593,2024
37959.5,19.2665328,76.8214593,2025
37974.0,19.2665328,76.8214593,2025
37975.0,19.2666116,76.8225407,2024
1397.0,19.2666483,75.3931343,2024
811.0,19.267045,74.08867667,2025
30208.0,19.2670687,77.8565593,2025
815.0,19.26708,74.08863833,2025
37520.0,19.26760667,76.64229333,2024
2403.0,19.2676175,74.8474913,2025
30314.0,19.26838225,77.48039055,2025
30311.0,19.26838558,77.48043637,2025
30312.0,19.26839426,77.4804545,2025
30310.0,19.26842753,77.48042161,2025
30313.0,19.26848207,77.48047751,2025
539.0,19.26853,74.09897667,2025
812.0,19.26857,74.09890667,2025
2006.0,19.268732,74.8318879,2025
38239.0,19.26912827,76.43009793,2025
38242.0,19.26912827,76.43009793,2025
38437.0,19.26915656,76.43024156,2025
38436.0,19.26915656,76.43024156,2025
52436.0,19.26935613,73.34464871,2025
38241.5,19.26941266,76.43015897,2025
1229.0,19.27012154,75.33800676,2025
2287.0,19.2703762,74.2945903,2024
2218.0,19.27098833,74.41747667,2024
2222.0,19.27105333,74.41732667,2024
13316.5,19.271268,75.0784532,2024
13350.0,19.271268,75.0784532,2024
52437.0,19.2716014,73.34290617,2025
2220.0,19.27179333,74.41697167,2024
2219.0,19.27183833,74.417405,2024
52329.0,19.2718929,73.34292845,2025
2424.0,19.27228742,75.32423135,2025
2425.0,19.27229459,75.32398249,2025
2423.0,19.2725266,75.32925881,2025
2437.0,19.27256407,75.32924918,2025
2438.0,19.27289025,75.32915697,2025
2439.0,19.27296908,75.32912931,2025
2410.0,19.27307497,74.89330132,2025
2411.0,19.27310225,74.89330156,2025
29740.0,19.2733548,77.3676927,2023
2440.0,19.2733826,75.32909134,2025
29684.0,19.2734691,77.367755,2023
53742.0,19.273625,73.5287967,2025
53726.0,19.2737741,73.2899884,2025
29733.0,19.27395742,78.08803624,2024
29731.0,19.27410894,78.08792843,2024
29776.0,19.2741555,78.08793962,2024
1221.0,19.27418167,74.09734333,2025
607.0,19.27439333,74.09711167,2025
52358.0,19.275274,73.2935708,2025
52652.0,19.2755205,73.2931326,2025
24166.0,19.2755515,76.2111554,2024
2432.0,19.27739154,75.33332345,2025
52846.0,19.2774328,73.2291698,2025
1220.0,19.27758,74.10149,2025
995.0,19.27760333,74.09441,2025
975.0,19.27762667,74.42279833,2024
976.0,19.27765167,74.42283833,2024
1247.0,19.27782833,74.09367333,2025
2268.0,19.2778423,74.9013292,2024
2433.0,19.277971,75.3337632,2025
1245.0,19.27801,74.09401167,2025
2434.0,19.27804407,75.33387356,2025
1056.0,19.27823,74.373265,2024
37345.0,19.27844,76.64270167,2024
2294.0,19.27847167,74.37347667,2024
37405.0,19.27851833,76.64268833,2024
1239.0,19.27858667,74.09811167,2025
21708.0,19.27859879,77.12058258,2025
37406.0,19.278605,76.64177833,2024
37407.0,19.278805,76.642215,2024
2198.0,19.2796334,74.3563646,2024
540.0,19.279975,74.42940833,2024
1234.0,19.28022667,74.11369667,2025
2416.0,19.2802851,75.3383868,2025
1233.0,19.28045167,74.11404667,2025
37547.0,19.2804559,76.7428504,2024
2304.0,19.2808872,74.3541652,2025
2429.0,19.28095984,75.33825964,2025
17582.0,19.28098672,80.1672376,2024
18398.5,19.28105821,80.16724089,2024
2430.0,19.2810645,75.3382725,2025
18401.0,19.2810778,80.16723164,2024
18398.0,19.28108274,80.16724597,2024
2428.0,19.28113197,75.33806887,2025
18404.0,19.28115933,80.16707994,2024
18402.0,19.2811708,80.16703066,2024
18032.0,19.28117157,80.16702713,2024
18397.0,19.2811716,80.1670271,2024
2435.0,19.28169137,75.33638779,2025
2431.0,19.2820418,75.3445758,2025
53001.0,19.283621,73.5592287,2025
30491.0,19.28488167,78.1127,2025
2444.0,19.28513269,75.32716552,2025
2442.0,19.28530121,75.32648608,2025
38076.0,19.2853534,76.4799856,2025
38075.0,19.2853534,76.4799856,2025
1754.0,19.2857114,74.9648971,2025
52658.0,19.2861531,73.5202081,2024
2252.0,19.2862708,74.9802373,2024
2300.0,19.2862839,74.3911851,2024
2443.0,19.28660103,75.3271941,2025
6312.0,19.28751333,75.82390833,2025
52246.0,19.2875283,73.1705387,2024
6311.0,19.28757167,75.82402,2025
52670.0,19.2877302,73.5216808,2024
5555.0,19.28789667,75.82439167,2025
38432.0,19.2881784,76.482309,2025
1028.0,19.2883136,75.36974239,2025
1029.0,19.2884847,75.36987898,2025
2303.0,19.2884848,74.3915516,2024
2427.0,19.288534,75.3184283,2025
2426.0,19.2891316,75.3188615,2025
2415.0,19.2891568,75.318947,2025
38430.5,19.2897101,76.4846843,2025
2293.0,19.29013333,74.35560333,2024
52874.0,19.29019683,73.35027488,2025
719.0,19.2904399,75.0693278,2025
1706.0,19.29057752,75.37456221,2025
2221.0,19.29068833,74.398755,2024
2223.0,19.29076833,74.39874167,2024
6313.0,19.290925,75.82331167,2025
52312.0,19.29122667,73.58018167,2023
654.0,19.29303234,75.36119658,2025
52867.0,19.29330655,73.36015019,2025
52873.0,19.29339486,73.36017801,2025
52315.0,19.29342143,73.33707338,2025
52457.0,19.2938028,73.3463689,2025
52868.0,19.29446275,73.35781666,2025
52875.0,19.29453413,73.35780317,2025
52872.0,19.29453677,73.35783024,2025
52871.0,19.29456757,73.35781549,2025
52870.0,19.29457025,73.35774257,2025
1268.0,19.29474384,75.36642382,2025
1707.0,19.29506649,75.36742652,2025
52906.0,19.2951133,73.5175195,2025
52986.0,19.295118,73.5175193,2025
723.0,19.29575757,75.36268129,2025
797.0,19.2961643,74.3552649,2024
1704.0,19.29642048,75.36413759,2025
541.0,19.29660299,75.3767039,2025
2292.0,19.29679833,74.37397,2024
978.0,19.29686856,75.37637503,2025
52518.0,19.2970482,73.4818957,2025
37550.0,19.2970906,76.6945384,2024
977.0,19.29715041,75.37726134,2025
52269.0,19.29744167,73.576505,2023
6277.0,19.298555,75.82654333,2025
6286.0,19.29893167,75.82712667,2025
1297.0,19.2995876,75.36791212,2025
1709.0,19.2996282,75.37092319,2025
1689.0,19.30005534,75.37698632,2025
1678.0,19.30009102,75.37698023,2025
1289.0,19.30075633,75.36818757,2025
1960.5,19.301189,75.3628974,2025
6278.0,19.30130333,75.82741333,2025
6281.0,19.30172333,75.827535,2025
33.0,19.3022875,74.7920374,2024
34.0,19.3022875,74.7920374,2024
6282.0,19.30294833,75.82715333,2025
2379.0,19.3031471,74.0658123,2025
2074.0,19.3031471,74.0658123,2025
21544.0,19.30346946,77.09902388,2024
21408.0,19.30347855,77.09885895,2024
21545.0,19.30349085,77.09910234,2024
21548.0,19.30349707,77.09888614,2024
21550.0,19.30350526,77.09891623,2024
21547.0,19.30351772,77.09893676,2024
21551.0,19.30355243,77.09785158,2024
21543.0,19.3036269,77.09485599,2024
1705.0,19.30369578,75.36850938,2025
21546.0,19.30384551,77.0980742,2024
6679.0,19.3039638,75.6038953,2025
2336.0,19.3041316,74.5428495,2025
37580.0,19.30420696,76.70558558,2024
6291.0,19.30568667,75.83145,2025
6287.0,19.30569,75.83107667,2025
5547.0,19.30573167,75.83036667,2025
6302.0,19.305755,75.83040333,2025
39997.5,19.30597667,73.97466,2025
6284.0,19.30612833,75.83162167,2025
6289.0,19.30622,75.82920333,2025
1697.0,19.30624542,75.36958093,2025
37552.0,19.3063715,76.6742979,2024
